order,batch_id,mount,bortle,telescope,session_date,filter,exposure,file_path,ra,dec
4028,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221004.fit,10.258335,40.412222
4029,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221025.fit,10.258335,40.412222
4030,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221053.fit,10.258335,40.412222
4031,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221218.fit,10.258335,40.412222
4032,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221245.fit,10.258335,40.412222
4033,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221306.fit,10.258335,40.412222
4034,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221349.fit,10.258335,40.412222
4035,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221328.fit,10.258335,40.412222
4036,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221409.fit,10.258335,40.412222
4037,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221439.fit,10.258335,40.412222
4038,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221521.fit,10.258335,40.412222
4039,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221542.fit,10.258335,40.412222
4040,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221500.fit,10.258335,40.412222
4041,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221603.fit,10.258335,40.412222
4042,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221652.fit,10.258335,40.412222
4043,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221734.fit,10.258335,40.412222
4044,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221905.fit,10.258335,40.412222
4045,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221947.fit,10.258335,40.412222
4046,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-221926.fit,10.258335,40.412222
4047,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222015.fit,10.258335,40.412222
4048,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222057.fit,10.258335,40.412222
4049,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222228.fit,10.258335,40.412222
4050,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222207.fit,10.258335,40.412222
4051,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222332.fit,10.258335,40.412222
4052,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222442.fit,10.258335,40.412222
4053,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222503.fit,10.258335,40.412222
4054,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222524.fit,10.258335,40.412222
4055,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222636.fit,10.258335,40.412222
4056,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222657.fit,10.258335,40.412222
4057,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222718.fit,10.258335,40.412222
4058,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222828.fit,10.258335,40.412222
4059,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222849.fit,10.258335,40.412222
4060,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-222910.fit,10.258335,40.412222
4061,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223106.fit,11.041665,40.473056
4062,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223045.fit,11.041665,40.473056
4063,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223127.fit,11.041665,40.473056
4064,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223149.fit,11.041665,40.473056
4065,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223210.fit,11.041665,40.473056
4066,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223321.fit,11.050005,40.473889
4067,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223342.fit,11.050005,40.473889
4068,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223403.fit,11.050005,40.473889
4069,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223431.fit,11.050005,40.473889
4070,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223452.fit,11.050005,40.473889
4071,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223513.fit,11.050005,40.473889
4072,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223623.fit,11.050005,40.473889
4073,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223644.fit,11.050005,40.473889
4074,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223705.fit,11.050005,40.473889
4075,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223747.fit,11.050005,40.473889
4076,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223814.fit,11.050005,40.473889
4077,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223918.fit,11.050005,40.473889
4078,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-223939.fit,11.050005,40.473889
4079,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224111.fit,11.050005,40.473889
4080,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224132.fit,11.050005,40.473889
4081,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224305.fit,11.050005,40.473889
4082,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224326.fit,11.050005,40.473889
4083,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224436.fit,11.050005,40.473889
4084,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224457.fit,11.050005,40.473889
4085,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224539.fit,11.050005,40.473889
4086,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224607.fit,11.050005,40.473889
4087,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224629.fit,11.050005,40.473889
4088,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224650.fit,11.050005,40.473889
4089,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224840.fit,11.050005,40.473889
4090,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224819.fit,11.050005,40.473889
4091,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-224901.fit,11.050005,40.473889
4092,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225053.fit,11.050005,40.473889
4093,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225114.fit,11.050005,40.473889
4094,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225226.fit,11.050005,40.473889
4095,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225247.fit,11.050005,40.473889
4096,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225308.fit,11.050005,40.473889
4097,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225329.fit,11.050005,40.473889
4098,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225418.fit,11.050005,40.473889
4099,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225609.fit,11.050005,40.473889
4100,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225630.fit,11.050005,40.473889
4101,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225651.fit,11.050005,40.473889
4102,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225739.fit,11.050005,40.473889
4103,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225801.fit,11.050005,40.473889
4104,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225904.fit,11.050005,40.473889
4105,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-225822.fit,11.050005,40.473889
4106,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230036.fit,11.050005,40.473889
4107,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230058.fit,11.050005,40.473889
4108,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230228.fit,11.050005,40.473889
4109,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230250.fit,11.050005,40.473889
4110,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230317.fit,11.050005,40.473889
4111,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230338.fit,11.050005,40.473889
4112,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230508.fit,11.050005,40.473889
4113,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230529.fit,11.050005,40.473889
4114,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230611.fit,11.050005,40.473889
4115,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230632.fit,11.050005,40.473889
4116,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230702.fit,11.050005,40.473889
4117,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230723.fit,11.050005,40.473889
4118,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230743.fit,11.050005,40.473889
4119,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230825.fit,11.050005,40.473889
4120,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-230958.fit,11.050005,40.473889
4121,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231138.fit,11.904165,41.075
4122,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231159.fit,11.904165,41.075
4123,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231328.fit,11.8875,41.074444
4124,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231307.fit,11.8875,41.074444
4125,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231349.fit,11.8875,41.074444
4126,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231410.fit,11.8875,41.074444
4127,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231459.fit,11.8875,41.074444
4128,S50_ec37596f_2025-11-17_IRCUT,EQ,Unknown,S50_ec37596f,2025-11-17,IRCUT,20.0,C:\Users\TRISTAN\Desktop\astrophoto\andromeda\alllights\Seestar S50\Light_M 31_20.0s_IRCUT_20251117-231520.fit,11.8875,41.074444
